solving_time,carries
950.3455591404339,1
894.9534518870905,5
2284.6946036087525,4
2275.715566539511,12
262.7223489140619,0
757.9803792617839,8
731.1501613525036,3
795.7564709316633,6
661.477109427129,3
753.6618900046727,12
735.7251945258788,2
345.09432469450616,2
109.03116441221543,0
192.0444999833198,2
443.1796153461227,1
219.68710696076977,12
480.69916309973803,2
123.99622619428422,12
490.04163738368663,5
363.0310201733,1
379.79188936921713,4
921.6126405188617,8
444.63336420495233,6
62.19052103434013,0
651.899469886605,4
237.666559758941,6
356.9167235023405,3
351.2300000251544,6
476.44480982169273,4
457.9736478506821,5
239.39823119372323,6
131.79943698064866,12
466.52511172615004,2
929.9075604780656,8
252.4819709231891,1
435.84673507290904,5
110.42077729197896,0
755.0301242247475,8
522.77236536704,5
272.2999884545859,3
222.78701261562685,1
1079.9857514925268,8
666.1162785795703,4
256.60805224310235,3
129.511920393961,0
414.99396625686757,5
346.5563648039806,2
272.1822774640184,5
215.40763059588082,3
89.04728830612949,0
423.75868362787963,6
335.64947210107584,2
255.68892752304035,5
433.0274422534548,12
273.63839664386705,2
476.72501879487464,4
250.14447372284735,1
838.3886200897851,5
258.6151670286977,3
482.31147603294784,5
643.5066694713864,4
248.77236141875923,2
245.84612191310183,4
354.5510191471882,6
398.12258537496723,6
415.7780304306322,4
549.096942262545,3
660.6720744184483,8
89.07529059804965,0
579.9974713964486,1
314.07370617658745,1
367.50207916026517,8
225.20843276793912,12
42.45147455097242,0
244.9500485716565,1
303.09680774388227,2
105.62464512286805,12
304.230900566649,8
307.7311870566698,1
465.6221100485286,8
307.57717445110893,6
253.92478313206985,12
502.2491078801064,8
326.0726882643789,3
82.46674970489035,12
172.32610447670464,6
987.2628050833504,4
20.049641014839214,0
52.64430880991302,0
263.33355321724576,3
635.870224909112,2
660.2770351293287,6
523.1770517935438,8
361.368939592848,4
368.50014751727343,4
397.10030887614874,6
757.4020782690387,3
615.9831943593059,8
352.5177044049608,2
327.30737779889336,2
319.5735325850798,5
348.09836428278163,0
369.2911089595953,6
361.55726374578177,3
277.2884827796839,3
410.8856368709007,8
251.77683752892244,3
743.3405415166505,12
360.3519891670056,8
262.8251878343703,6
591.3755050426265,12
437.30123805574425,5
292.45485456261684,5
311.63880827480364,1
530.4086992662005,12
74.50103490059966,12
255.89485900640753,0
234.19991658843713,4
255.89485900640753,1
352.41726485672945,8
254.18738668647464,6
422.03442672458,5
231.34994440737276,0
227.37002730870572,2
233.8985979437431,0
62.03397597638404,12
333.5346297892367,3
221.74541260775044,1
286.9306794098929,1
531.0113365555886,4
77.21290270284597,0
313.4467201429678,4
384.5579202907596,2
274.6770545256689,5
276.5854059420645,1
1262.556194973356,2
1889.7915038089675,0
1240.443704561446,4
1290.1186325170902,5
1418.103046719357,1
1827.7425155622143,6
1303.3861267642362,4
1441.2876578785113,8
1549.5718533501672,2
1398.0454544063316,5
1516.3361101855996,1
187.9785043501356,0
1603.5352642947878,8
1539.92276662497,6
1398.0454544063316,3
14028.521290898094,12
338.07540896431226,12
1624.6203056572556,5
695.091617796604,3
724.3962515546099,12
391.32407274410355,12
1531.345800647017,0
370.23903138163587,0
167.92091203711018,0
1542.7817552842878,3
1407.3371675491142,5
1999.5051936102825,4
1144.667584474305,4
2981.255096201283,8
700.8542668130411,2
918.0927332233808,1
1165.3952522543577,1
3603.0851296028723,8
1155.3887919467459,6
1238.2994630669577,5
612.7616787478161,3
665.0722368737687,6
413.12386127140064,12
744.7665457522482,2
1423.1062768731629,8
1141.5405656281762,6
1156.996973067612,4
705.1874214998195,1
864.1293222787602,2
946.6826198165572,3
7079.064626592979,1
841.9640710615954,0
2243.963982548573,6
1690.0999142607222,5
842.9717073289473,1
2699.0796966359217,5
10697.234553587401,12
1340.114250733772,4
915.185639822512,0
442.26835167861003,12
3648.650924081823,2
1246.697971781341,2
1098.5754404805875,1
963.552180655411,2
2302.406886054993,4
893.3535206965507,6
1097.9036829690194,5
555.4594923778252,12
796.6204390307524,1
1291.0759523893048,1
187.67225479432187,12
1609.489012872557,2
1372.694490044822,8
1118.4342719163178,6
1151.3503899831521,2
474.8485909896601,6
299.897744070658,12
901.4146108353671,4
537.6579183212721,8
526.9097981361834,6
760.0096546502941,0
