solving_time,carries
222.15192895582908,0
159.06429515201106,1
134.35634457610325,0
130.01872658611055,4
91.74885647187108,0
106.04515120787552,3
107.63057803649627,4
85.10516309479364,4
111.3504972620913,1
188.82364895677117,2
239.66712058630597,2
65.39370919090271,2
69.40188783988333,4
43.10164711575033,2
38.76402912575762,3
33.438093112728595,0
44.52921759346944,4
49.80024704966312,3
109.48367432968936,4
51.39253719788829,0
55.181089619527484,3
51.11800441371153,0
40.095513129014876,1
48.11187042697608,1
44.803750377646196,2
41.67407663803121,3
73.84931894354673,2
49.25118148130961,0
48.262863458273294,2
50.987601341227574,4
132.21498885952457,3
62.26403545128774,3
32.339961976021584,1
47.336315311676756,2
71.32361732912061,4
55.83996830155171,3
44.5841241503048,3
55.51052896053959,1
59.73833383686161,4
87.52105159554908,3
55.89487485838705,2
54.961463392186076,1
54.52221093750328,0
49.80024704966312,4
39.9582467369265,1
32.01052263500948,0
36.89720619335569,1
35.85398161348403,1
85.54441554947644,2
37.17173897753245,0
21.753942708620915,1
70.18473870824178,4
63.05908435176522,2
31.09712435445742,3
22.700087685414488,2
11.908121543862825,0
20.837364762352145,2
25.183718249497606,1
12.617730276458001,0
53.006293973333534,2
62.556444832843624,4
18.44243528984342,1
16.461444244681882,1
22.995757990662476,2
25.893326982092784,3
11.73071936071403,0
24.769779822150422,1
9.099253644006913,0
8.951418491382917,0
23.88276890640645,2
33.10768243014376,3
21.458272403372924,2
26.514234623113563,3
29.027432217721486,3
34.70430207848291,3
26.691636806262363,3
18.14676498459543,1
19.536415419260987,1
32.60504291122218,4
12.322059971210011,0
29.352669553494277,4
22.81835580751368,1
23.646232662208053,2
29.677906889267064,3
44.90492760953859,4
27.43081256938234,4
10.843708444970057,0
10.045398620800484,0
32.13197042282538,2
9.306222857680508,0
33.04854836909416,4
20.12775602975697,2
26.362703591673966,4
10.958280688253655,1
28.20325124184271,3
14.480453199520344,1
33.846858193263735,4
23.52796454010886,3
40.73597630554192,4
15.485732237363514,0
56.69702999875005,4
32.38178153931671,2
20.1807888521813,2
33.59609834704108,4
38.30880405320949,1
24.34416076437917,3
22.40703633300933,2
36.94992572075603,4
44.49603731161466,3
34.289993665740724,3
24.951319168241355,1
9.743446766740831,0
51.90120141586241,4
42.55891288024481,2
10.11930673103647,0
36.86318880591857,3
19.486893533481663,4
36.2849427070022,3
23.158756261600608,3
7.575023895804444,0
26.801706684773738,2
12.692501871214317,1
7.835234640316811,4
11.131237404140117,1
22.782896297304966,4
8.876077618366276,0
14.976573961933976,4
26.396934415532275,4
5.836671560937107,0
9.454323717282646,1
24.720020728674807,2
18.792998214782017,2
12.43229112670195,1
9.107376057932823,0
5.522250244651331,0
8.904989923312094,1
28.391883456793753,3
13.55987101958887,3
11.593834283273214,1
11.940781942623035,1
9.685622156849194,1
19.51580583842748,3
43.14438705539764,2
6.216145563350975,0
14.36941555807179,2
13.00692318750009,2
5.088565670464054,0
21.539667184634773,3
7.05460240677971,0
29.77606005607481,4
19.32477005154007,0
23.6752516842796,1
96.02657421423302,1
10.080478256197175,1
49.631712515221565,3
37.36250656425374,2
24.908337709502494,4
23.33229963351448,2
21.36321538698667,3
14.642896549521888,3
12.762440361056973,1
27.158719705534278,4
13.163193319254415,1
16.184254081050508,3
13.89533814673051,3
25.70984362589738,2
11.344391432050642,1
26.203078035986536,4
