solving_time,operator
22.871,subtract
6.622000000000001,subtract
13.75,subtract
6.398,subtract
35.486999999999995,subtract
33.031,subtract
23.087,subtract
7.431,subtract
14.392999999999999,subtract
20.33,subtract
8.898,subtract
21.463,subtract
20.924,subtract
10.446,subtract
22.381999999999998,subtract
21.351,subtract
33.838,subtract
19.721,subtract
12.569,subtract
20.543000000000003,subtract
4.2219999999999995,subtract
12.51,subtract
9.79,subtract
4.444,subtract
18.382,subtract
18.805999999999997,subtract
12.905999999999999,subtract
12.214,subtract
3.95,subtract
20.012,subtract
12.481,subtract
12.622,subtract
20.807,subtract
13.126,subtract
10.975999999999999,subtract
24.679000000000002,subtract
11.318,subtract
2.9019999999999997,subtract
77.67,subtract
21.807,subtract
8.083,subtract
18.963,subtract
6.547999999999999,subtract
6.037000000000001,subtract
18.506,subtract
11.06,subtract
15.55,subtract
7.303,subtract
26.993000000000002,subtract
10.571,subtract
17.76,subtract
17.771,subtract
20.038,subtract
18.424,subtract
7.422999999999999,subtract
20.776,subtract
9.096,subtract
15.705,subtract
17.682000000000002,subtract
20.064,subtract
25.335,subtract
19.997,subtract
23.201,subtract
8.001,subtract
14.728,subtract
5.496,subtract
7.519,subtract
5.688,subtract
4.6,subtract
18.837,subtract
19.699,subtract
35.336,subtract
5.222,subtract
18.146,subtract
8.263,subtract
4.9110000000000005,subtract
24.819000000000003,subtract
3.734,subtract
20.144000000000002,subtract
11.398,subtract
7.093999999999999,subtract
14.814,subtract
20.238,subtract
9.51,subtract
14.446,subtract
19.039,subtract
14.206,subtract
11.038,subtract
13.485999999999999,subtract
4.782,subtract
18.718,subtract
18.301,subtract
8.07,subtract
11.535,subtract
4.806,subtract
4.966,subtract
17.174,subtract
5.815,subtract
10.054,subtract
12.038,subtract
14.136,subtract
10.998,subtract
14.254000000000001,subtract
8.384,subtract
7.894,subtract
8.125,subtract
10.286,subtract
12.543,subtract
8.622,subtract
9.166,subtract
12.675,subtract
6.726,subtract
27.543000000000003,subtract
14.325999999999999,subtract
20.807,subtract
7.2139999999999995,subtract
4.043,subtract
6.846,subtract
6.885,subtract
24.278000000000002,subtract
3.821,subtract
25.03,subtract
8.726,subtract
24.574,subtract
8.302,subtract
2.845,subtract
5.165,subtract
24.125999999999998,subtract
11.51,subtract
4.83,subtract
4.662,subtract
2.805,subtract
13.99,subtract
3.7739999999999996,subtract
7.926,subtract
26.622,subtract
9.613999999999999,subtract
6.477,subtract
9.118,subtract
2.62,subtract
18.79,subtract
3.63,subtract
8.094,subtract
9.23,subtract
3.429,subtract
2.365,subtract
3.8539999999999996,subtract
16.75,subtract
8.094,subtract
17.95,subtract
10.494000000000002,subtract
8.83,subtract
5.022,subtract
3.333,subtract
2.029,subtract
3.8930000000000002,subtract
6.91,subtract
13.23,subtract
43.193999999999996,subtract
14.248,subtract
13.616,subtract
13.960999999999999,subtract
7.792000000000001,subtract
11.847999999999999,subtract
9.976,subtract
7.856,subtract
3.9360000000000004,subtract
10.272,subtract
18.121,subtract
8.664,subtract
17.096,subtract
2.184,subtract
10.328,subtract
14.64,subtract
10.952,subtract
11.072000000000001,subtract
14.288,subtract
11.984000000000002,subtract
14.04,subtract
8.456,subtract
13.616,subtract
3.7030000000000003,subtract
12.0,subtract
5.232,subtract
21.881,subtract
2.52,subtract
9.683,subtract
2.224,subtract
5.584,subtract
3.792,subtract
6.072,subtract
20.537,subtract
3.592,subtract
8.898,subtract
18.424,subtract
2.04,subtract
9.328,subtract
2.256,subtract
35.766999999999996,subtract
7.39,subtract
13.222000000000001,subtract
7.607,subtract
10.15,subtract
8.55,subtract
14.142000000000001,subtract
11.95,subtract
5.2620000000000005,subtract
9.046,subtract
4.558,subtract
16.894000000000002,subtract
25.910999999999998,subtract
20.934,subtract
3.5660000000000003,subtract
8.47,subtract
6.614,subtract
39.183,subtract
2.9819999999999998,subtract
9.39,subtract
21.502,subtract
3.318,subtract
13.318,subtract
14.437999999999999,subtract
9.102,subtract
11.206,subtract
34.606,subtract
18.03,subtract
17.822,subtract
9.134,subtract
38.335,subtract
16.198,subtract
44.766999999999996,subtract
11.494000000000002,subtract
7.742000000000001,subtract
10.638,subtract
3.478,subtract
15.63,subtract
7.382000000000001,subtract
3.8939999999999997,subtract
28.822,subtract
39.141999999999996,subtract
5.15,subtract
15.862,subtract
66.719,subtract
13.134,subtract
13.39,subtract
39.501999999999995,subtract
17.878,subtract
3.2939999999999996,subtract
6.766,subtract
24.054000000000002,subtract
4.093999999999999,subtract
58.775,subtract
19.542,subtract
3.19,subtract
25.421999999999997,subtract
30.766,subtract
14.662,subtract
3.702,subtract
3.014,subtract
22.694000000000003,subtract
15.325999999999999,subtract
16.75,subtract
25.366,subtract
2.237,subtract
11.582,subtract
32.935,subtract
11.694,subtract
2.838,subtract
10.238,subtract
10.405999999999999,subtract
13.254000000000001,subtract
3.0060000000000002,subtract
2.966,subtract
10.382,subtract
9.766,subtract
3.525,subtract
13.79,subtract
11.59,subtract
7.422000000000001,subtract
3.582,subtract
4.3660000000000005,subtract
3.054,subtract
2.358,subtract
3.07,subtract
2.31,subtract
3.032,subtract
1.91,subtract
2.806,subtract
5.734,subtract
12.91,subtract
11.982000000000001,subtract
2.5580000000000003,subtract
4.053999999999999,subtract
6.35,subtract
3.318,subtract
4.646,subtract
12.75,subtract
3.767,subtract
7.117999999999999,subtract
4.574,subtract
5.99,subtract
1.9340000000000002,subtract
3.654,subtract
3.3739999999999997,subtract
5.526,subtract
2.4459999999999997,subtract
4.678,subtract
4.566,subtract
6.153,subtract
8.142000000000001,subtract
3.654,subtract
8.943999999999999,subtract
8.254,subtract
10.795,subtract
3.677,subtract
13.254000000000001,subtract
7.093999999999999,subtract
4.35,subtract
15.4,subtract
7.824,subtract
15.448,subtract
4.256,subtract
4.92,subtract
22.848000000000003,subtract
16.432000000000002,subtract
25.704,subtract
20.424,subtract
7.664,subtract
20.744,subtract
8.863999999999999,subtract
6.4,subtract
21.144000000000002,subtract
3.784,subtract
8.248,subtract
11.68,subtract
10.530999999999999,subtract
16.504,subtract
42.153,subtract
4.224,subtract
7.528,subtract
2.9760000000000004,subtract
9.776,subtract
10.696,subtract
6.52,subtract
13.04,subtract
19.488,subtract
2.52,subtract
1.88,subtract
4.92,subtract
5.994,subtract
4.688,subtract
42.4,subtract
2.8480000000000003,subtract
1.504,subtract
7.287999999999999,subtract
15.015999999999998,subtract
8.128,subtract
19.904,subtract
6.364,subtract
27.953000000000003,subtract
16.583,subtract
110.016,subtract
15.177,subtract
12.457,subtract
8.979,subtract
7.329,subtract
7.199,subtract
7.136,subtract
7.353,subtract
22.09,subtract
4.367,subtract
15.917,subtract
2.332,subtract
4.08,subtract
15.222999999999999,subtract
2.28,subtract
7.885,subtract
6.099,subtract
4.664,subtract
15.447000000000001,subtract
12.331,subtract
1.645,subtract
14.357000000000001,subtract
28.199,subtract
2.167,subtract
4.81,subtract
7.256,subtract
12.667,subtract
14.759,subtract
5.572,subtract
11.991,subtract
2.932,subtract
5.789,subtract
9.417,subtract
7.568,subtract
2.3040000000000003,subtract
5.506,subtract
5.079,subtract
18.974,subtract
5.965,subtract
5.422000000000001,subtract
8.052999999999999,subtract
4.749,subtract
8.804,subtract
2.181,subtract
5.621,subtract
2.121,subtract
2.589,subtract
7.925,subtract
2.195,subtract
1.7409999999999999,subtract
7.541,subtract
3.8930000000000002,subtract
2.261,subtract
2.9339999999999997,subtract
1.9280000000000002,subtract
4.388999999999999,subtract
2.4530000000000003,subtract
1.9409999999999998,subtract
2.4130000000000003,subtract
5.109,subtract
3.4189999999999996,subtract
2.165,subtract
9.237,subtract
17.765,subtract
9.905,subtract
5.6129999999999995,subtract
2.056,subtract
2.665,subtract
2.081,subtract
2.602,subtract
2.6689999999999996,subtract
5.599,subtract
2.78,subtract
2.912,subtract
2.015,subtract
1.829,subtract
4.573,subtract
83.915,subtract
31.009,subtract
28.56,subtract
37.713,subtract
38.155,subtract
79.043,subtract
7.5760000000000005,subtract
34.056999999999995,subtract
29.465,subtract
8.208,subtract
17.4,subtract
6.48,subtract
6.232,subtract
25.776999999999997,subtract
4.0,subtract
8.232000000000001,subtract
26.697,subtract
3.536,subtract
6.584,subtract
7.287999999999999,subtract
5.192,subtract
8.616,subtract
8.144,subtract
12.936,subtract
7.152,subtract
7.343999999999999,subtract
3.528,subtract
8.68,subtract
9.744,subtract
40.257,subtract
6.167999999999999,subtract
6.194,subtract
12.512,subtract
30.929000000000002,subtract
3.2880000000000003,subtract
6.343999999999999,subtract
14.655999999999999,subtract
8.856,subtract
4.944,subtract
4.746,subtract
5.061,subtract
25.31,subtract
14.216,subtract
27.15,subtract
11.606,subtract
3.783,subtract
17.357,subtract
19.366,subtract
3.278,subtract
22.11,subtract
4.79,subtract
20.278,subtract
5.7170000000000005,subtract
24.605999999999998,subtract
20.774,subtract
9.405,subtract
2.653,subtract
11.19,subtract
22.741999999999997,subtract
5.566,subtract
16.534000000000002,subtract
20.302,subtract
4.205,subtract
6.222,subtract
17.575,subtract
16.222,subtract
27.39,subtract
16.55,subtract
5.149,subtract
13.821,subtract
4.973,subtract
10.686,subtract
5.83,subtract
15.174000000000001,subtract
12.974,subtract
16.894000000000002,subtract
12.302,subtract
16.422,subtract
22.758000000000003,subtract
3.653,subtract
45.903,subtract
5.3839999999999995,subtract
5.704,subtract
17.439,subtract
29.686999999999998,subtract
4.584,subtract
13.88,subtract
8.935,subtract
19.335,subtract
8.92,subtract
5.392,subtract
28.079,subtract
2.88,subtract
9.68,subtract
2.784,subtract
8.808,subtract
3.056,subtract
24.984,subtract
29.359,subtract
19.559,subtract
6.808,subtract
15.847999999999999,subtract
3.089,subtract
11.975999999999999,subtract
27.175,subtract
13.745999999999999,subtract
4.904,subtract
3.3760000000000003,subtract
7.544,subtract
4.5680000000000005,subtract
7.153,subtract
11.927999999999999,subtract
1.848,subtract
5.144,subtract
13.705,subtract
2.12,subtract
2.44,subtract
2.024,subtract
18.576,subtract
9.015,subtract
7.222,subtract
2.878,subtract
10.086,subtract
3.99,subtract
13.414000000000001,subtract
2.278,subtract
3.83,subtract
3.35,subtract
2.4219999999999997,subtract
13.293,subtract
2.342,subtract
13.702,subtract
4.838,subtract
3.398,subtract
9.022,subtract
3.5980000000000003,subtract
3.0210000000000004,subtract
12.718,subtract
8.014,subtract
2.365,subtract
27.678,subtract
2.15,subtract
6.117999999999999,subtract
3.278,subtract
2.9339999999999997,subtract
3.094,subtract
2.294,subtract
3.502,subtract
2.693,subtract
8.517000000000001,subtract
19.102,subtract
1.766,subtract
3.486,subtract
1.3659999999999999,subtract
5.902,subtract
2.766,subtract
2.59,subtract
2.0140000000000002,subtract
2.062,subtract
1.693,subtract
14.870999999999999,subtract
10.512,subtract
3.2560000000000002,subtract
21.631999999999998,subtract
11.224,subtract
4.263999999999999,subtract
31.928,subtract
55.489,subtract
5.792000000000001,subtract
4.3919999999999995,subtract
13.41,subtract
24.234,subtract
2.688,subtract
10.874,subtract
3.3760000000000003,subtract
23.656,subtract
11.763,subtract
24.441999999999997,subtract
3.688,subtract
7.736000000000001,subtract
23.232,subtract
27.24,subtract
5.136,subtract
4.223,subtract
4.624,subtract
35.52,subtract
5.688,subtract
10.72,subtract
5.88,subtract
32.711999999999996,subtract
4.6080000000000005,subtract
2.0180000000000002,subtract
3.8560000000000003,subtract
11.255,subtract
2.096,subtract
4.024,subtract
3.384,subtract
5.903,subtract
3.074,subtract
4.909,subtract
53.633,subtract
13.504000000000001,subtract
16.928,subtract
11.190999999999999,subtract
4.944,subtract
18.112000000000002,subtract
9.504,subtract
17.136,subtract
14.592,subtract
3.616,subtract
14.2,subtract
13.003,subtract
10.904000000000002,subtract
12.472000000000001,subtract
10.177999999999999,subtract
8.88,subtract
14.397,subtract
7.792000000000001,subtract
7.472,subtract
13.69,subtract
5.94,subtract
2.456,subtract
10.115,subtract
13.776,subtract
5.336,subtract
12.991,subtract
8.952,subtract
10.479000000000001,subtract
9.097000000000001,subtract
3.5989999999999998,subtract
14.681,subtract
11.048,subtract
9.584,subtract
13.328,subtract
2.952,subtract
9.584,subtract
9.328,subtract
8.744,subtract
12.8,subtract
11.872,subtract
7.3839999999999995,subtract
9.352,subtract
5.792000000000001,subtract
5.064,subtract
7.704,subtract
11.04,subtract
50.849,subtract
19.944000000000003,subtract
4.128,subtract
2.488,subtract
22.695999999999998,subtract
2.456,subtract
33.907,subtract
130.57,subtract
15.352,subtract
16.176,subtract
11.424000000000001,subtract
8.888,subtract
5.6,subtract
36.016,subtract
6.712000000000001,subtract
2.2319999999999998,subtract
18.192,subtract
2.5380000000000003,subtract
9.672,subtract
9.674,subtract
3.888,subtract
6.144,subtract
5.127999999999999,subtract
21.168000000000003,subtract
2.7680000000000002,subtract
23.951999999999998,subtract
7.232,subtract
12.696,subtract
8.16,subtract
7.696000000000001,subtract
5.504,subtract
5.44,subtract
6.056,subtract
3.992,subtract
24.432,subtract
11.464,subtract
3.176,subtract
14.784,subtract
12.022,subtract
20.433,subtract
7.88,subtract
25.896,subtract
45.825,subtract
2.464,subtract
12.784,subtract
21.088,subtract
22.64,subtract
21.944000000000003,subtract
13.672,subtract
8.104,subtract
6.33,subtract
12.464,subtract
6.624,subtract
6.112,subtract
28.185,subtract
3.2,subtract
14.632,subtract
11.52,subtract
4.5280000000000005,subtract
13.335999999999999,subtract
18.635,subtract
6.5120000000000005,subtract
11.32,subtract
10.112,subtract
5.664,subtract
12.304,subtract
11.16,subtract
8.256,subtract
3.696,subtract
2.104,subtract
10.6,subtract
3.2880000000000003,subtract
3.0,subtract
4.4239999999999995,subtract
7.734,subtract
56.143,subtract
23.503,subtract
14.19,subtract
16.982,subtract
3.534,subtract
19.07,subtract
19.718,subtract
15.615,subtract
2.9410000000000003,subtract
9.214,subtract
12.206,subtract
11.422,subtract
10.485999999999999,subtract
14.494000000000002,subtract
2.998,subtract
8.734,subtract
12.054,subtract
12.222000000000001,subtract
9.613999999999999,subtract
2.91,subtract
8.23,subtract
8.63,subtract
9.302,subtract
2.1180000000000003,subtract
14.463,subtract
13.902000000000001,subtract
10.63,subtract
2.334,subtract
10.31,subtract
10.262,subtract
7.19,subtract
6.614,subtract
2.182,subtract
3.03,subtract
13.15,subtract
8.19,subtract
2.87,subtract
4.51,subtract
16.311,subtract
21.061999999999998,subtract
7.414,subtract
11.574000000000002,subtract
9.846,subtract
7.47,subtract
6.046,subtract
16.102,subtract
13.654000000000002,subtract
8.918,subtract
5.15,subtract
8.613999999999999,subtract
10.238,subtract
5.3660000000000005,subtract
8.91,subtract
16.918,subtract
8.366,subtract
3.15,subtract
2.27,subtract
4.59,subtract
4.342,subtract
9.886000000000001,subtract
11.718,subtract
8.414,subtract
9.742,subtract
16.965999999999998,subtract
2.6460000000000004,subtract
3.3089999999999997,subtract
3.022,subtract
8.758,subtract
4.406000000000001,subtract
11.502,subtract
12.918,subtract
2.07,subtract
6.51,subtract
5.502000000000001,subtract
5.15,subtract
2.102,subtract
3.022,subtract
8.75,subtract
6.518,subtract
44.453,multiply
41.861999999999995,multiply
106.868,multiply
106.448,multiply
12.289000000000001,multiply
35.455,multiply
34.2,multiply
37.222,multiply
30.941,multiply
35.253,multiply
34.414,multiply
16.142,multiply
5.1,multiply
8.982999999999999,multiply
20.73,multiply
10.276,multiply
22.485,multiply
5.8,multiply
22.921999999999997,multiply
16.980999999999998,multiply
17.765,multiply
43.108999999999995,multiply
20.798000000000002,multiply
2.909,multiply
30.493000000000002,multiply
11.117,multiply
16.695,multiply
16.429000000000002,multiply
22.285999999999998,multiply
21.421999999999997,multiply
11.198,multiply
6.165,multiply
21.822,multiply
43.497,multiply
11.81,multiply
20.387,multiply
5.165,multiply
35.317,multiply
24.453000000000003,multiply
12.737,multiply
10.421,multiply
50.516999999999996,multiply
31.158,multiply
12.003,multiply
6.058,multiply
29.64,multiply
24.752,multiply
19.44,multiply
15.385,multiply
6.36,multiply
30.266,multiply
23.973000000000003,multiply
18.262,multiply
30.928,multiply
19.544,multiply
34.049,multiply
17.866,multiply
59.88,multiply
18.471,multiply
34.448,multiply
45.961000000000006,multiply
17.768,multiply
17.559,multiply
25.323,multiply
28.435,multiply
29.695999999999998,multiply
39.218,multiply
47.187,multiply
6.362,multiply
41.425,multiply
22.432,multiply
26.248,multiply
16.085,multiply
3.032,multiply
17.495,multiply
21.648000000000003,multiply
7.544,multiply
21.729,multiply
21.979,multiply
33.256,multiply
21.968000000000004,multiply
18.136,multiply
35.872,multiply
23.289,multiply
5.89,multiply
12.308,multiply
70.513,multiply
1.432,multiply
3.76,multiply
18.808,multiply
50.647,multiply
52.591,multiply
41.67100000000001,multiply
28.783,multiply
29.351,multiply
31.629,multiply
60.327,multiply
49.063,multiply
28.078000000000003,multiply
26.07,multiply
25.454,multiply
27.726,multiply
29.414,multiply
28.798000000000002,multiply
22.086,multiply
32.727,multiply
20.054000000000002,multiply
59.207,multiply
28.701999999999998,multiply
20.934,multiply
47.103,multiply
34.830999999999996,multiply
23.294,multiply
24.822,multiply
42.247,multiply
5.934,multiply
20.382,multiply
18.654,multiply
20.382,multiply
28.07,multiply
20.246,multiply
33.615,multiply
18.427,multiply
18.11,multiply
18.63,multiply
4.941,multiply
26.566,multiply
17.662,multiply
22.854,multiply
42.295,multiply
6.15,multiply
24.965999999999998,multiply
30.63,multiply
21.878,multiply
22.03,multiply
28.263,multiply
42.303999999999995,multiply
27.768,multiply
28.88,multiply
31.745,multiply
40.915,multiply
29.177,multiply
32.264,multiply
34.688,multiply
31.296,multiply
33.944,multiply
4.208,multiply
35.896,multiply
34.472,multiply
31.296,multiply
314.036,multiply
7.568,multiply
36.368,multiply
15.56,multiply
16.215999999999998,multiply
8.76,multiply
34.28,multiply
8.288,multiply
3.759,multiply
34.536,multiply
31.504,multiply
44.76,multiply
25.624000000000002,multiply
66.737,multiply
15.689,multiply
20.552,multiply
26.088,multiply
80.657,multiply
25.864,multiply
27.72,multiply
13.717,multiply
14.888,multiply
9.248,multiply
16.672,multiply
31.857,multiply
25.554000000000002,multiply
25.9,multiply
15.786,multiply
19.344,multiply
21.191999999999997,multiply
168.61,multiply
20.054000000000002,multiply
53.446999999999996,multiply
40.255,multiply
20.078,multiply
64.28699999999999,multiply
254.78799999999998,multiply
31.919,multiply
21.798000000000002,multiply
10.534,multiply
86.904,multiply
29.694000000000003,multiply
26.166,multiply
22.95,multiply
54.839,multiply
21.278000000000002,multiply
26.15,multiply
13.23,multiply
18.974,multiply
30.750999999999998,multiply
4.47,multiply
38.335,multiply
32.695,multiply
26.639,multiply
27.423000000000002,multiply
11.31,multiply
7.143,multiply
21.47,multiply
12.806,multiply
12.55,multiply
18.102,multiply
5.358,multiply
38.343,multiply
21.605999999999998,multiply
35.830999999999996,multiply
20.814,multiply
22.254,multiply
26.726,multiply
21.774,multiply
27.799,multiply
45.167,multiply
22.574,multiply
30.67,multiply
13.159,multiply
37.951,multiply
37.913000000000004,multiply
42.753,multiply
22.073,multiply
21.688000000000002,multiply
16.947,multiply
20.016,multiply
19.859,multiply
17.744,multiply
41.273,multiply
19.480999999999998,multiply
21.769000000000002,multiply
24.929000000000002,multiply
31.826999999999998,multiply
25.425,multiply
26.096999999999998,multiply
28.825,multiply
34.433,multiply
30.505,multiply
23.265,multiply
113.41,multiply
71.25,multiply
21.456,multiply
6.104,multiply
27.809,multiply
20.488000000000003,multiply
25.825,multiply
18.793,multiply
47.545,multiply
24.889,multiply
24.281,multiply
30.421,multiply
77.186,multiply
19.221,multiply
22.08,multiply
29.488000000000003,multiply
32.657,multiply
28.729,multiply
4.6,multiply
27.369,multiply
4.336,multiply
26.936,multiply
20.656999999999996,multiply
22.096,multiply
31.153000000000002,multiply
28.873,multiply
28.805,multiply
45.776,multiply
24.059,multiply
27.276999999999997,multiply
53.732,multiply
24.241,multiply
28.968000000000004,multiply
27.441999999999997,multiply
24.051,multiply
31.958000000000002,multiply
32.396,multiply
25.331,multiply
18.342,multiply
26.454,multiply
15.458,multiply
24.563000000000002,multiply
8.978,multiply
31.502,multiply
13.574000000000002,multiply
31.691,multiply
16.297,multiply
33.071999999999996,multiply
14.357000000000001,multiply
11.752,multiply
16.815,multiply
16.444000000000003,multiply
16.009,multiply
5.837000000000001,multiply
19.698,multiply
14.802999999999999,multiply
13.427999999999999,multiply
15.562000000000001,multiply
12.225999999999999,multiply
21.569000000000003,multiply
15.690999999999999,multiply
12.777000000000001,multiply
25.581,multiply
6.487,multiply
23.925,multiply
4.138,multiply
14.994000000000002,multiply
19.254,multiply
15.69,multiply
42.497,multiply
15.572000000000001,multiply
6.05,multiply
13.284,multiply
10.449000000000002,multiply
23.174,multiply
28.785,multiply
20.901999999999997,multiply
24.584,multiply
26.369,multiply
15.854000000000001,multiply
10.889000000000001,multiply
25.833000000000002,multiply
10.282,multiply
8.703,multiply
36.654,multiply
20.27,multiply
24.303,multiply
24.838,multiply
9.676,multiply
29.105,multiply
32.871,multiply
29.543000000000003,multiply
24.14,multiply
6.822,multiply
22.862,multiply
28.033,multiply
18.257,multiply
11.446,multiply
29.976999999999997,multiply
32.426,multiply
23.366,multiply
27.621,multiply
23.298000000000002,multiply
18.259,multiply
21.381,multiply
3.6,multiply
15.538,multiply
40.147,multiply
8.0,multiply
24.715,multiply
18.027,multiply
12.749,multiply
10.777999999999999,multiply
5.072,multiply
22.839000000000002,multiply
21.085,multiply
100.031,multiply
120.40700000000001,multiply
30.71,multiply
48.461999999999996,multiply
38.446,multiply
31.95,multiply
4.654,multiply
31.526,multiply
13.743,multiply
54.254,multiply
237.93599999999998,multiply
31.374000000000002,multiply
45.446000000000005,multiply
36.366,multiply
12.606,multiply
34.71,multiply
70.03,multiply
22.118000000000002,multiply
54.526,multiply
32.742,multiply
21.822,multiply
20.781999999999996,multiply
30.285999999999998,multiply
16.214000000000002,multiply
20.414,multiply
14.765999999999998,multiply
28.206,multiply
16.774,multiply
28.252,multiply
16.692999999999998,multiply
39.174,multiply
32.446,multiply
21.638,multiply
39.566,multiply
18.926,multiply
26.541999999999998,multiply
26.965999999999998,multiply
4.902,multiply
18.805999999999997,multiply
4.2139999999999995,multiply
28.71,multiply
23.726,multiply
28.534000000000002,multiply
18.022000000000002,multiply
18.27,multiply
38.041,multiply
44.193999999999996,multiply
32.257,multiply
35.393,multiply
21.323,multiply
30.265,multiply
26.497,multiply
34.969,multiply
38.01,multiply
31.416999999999998,multiply
26.649,multiply
23.320999999999998,multiply
25.2,multiply
23.433000000000003,multiply
22.273000000000003,multiply
82.179,multiply
24.273000000000003,multiply
27.497,multiply
51.57,multiply
29.337,multiply
36.241,multiply
9.607999999999999,multiply
25.353,multiply
25.033,multiply
30.465,multiply
28.441,multiply
18.320999999999998,multiply
22.346999999999998,multiply
22.113000000000003,multiply
90.852,multiply
8.496,multiply
25.889,multiply
24.537,multiply
9.968,multiply
10.664000000000001,multiply
2.408,multiply
7.296,multiply
15.616,multiply
31.601999999999997,multiply
16.017,multiply
23.256999999999998,multiply
31.433000000000003,multiply
2.592,multiply
14.824000000000002,multiply
20.403,multiply
83.679,multiply
32.606,multiply
30.941999999999997,multiply
39.382,multiply
4.43,multiply
5.782,multiply
14.958,multiply
24.95,multiply
46.367,multiply
17.414,multiply
2.374,multiply
20.214000000000002,multiply
8.014,multiply
34.671,multiply
25.75,multiply
29.868000000000002,multiply
22.781999999999996,multiply
10.357000000000001,multiply
26.361,multiply
18.246,multiply
9.468,multiply
25.459,multiply
33.847,multiply
13.597999999999999,multiply
6.318,multiply
19.302,multiply
9.995,multiply
21.31,multiply
12.347999999999999,multiply
41.343,multiply
28.453000000000003,multiply
11.792,multiply
37.343,multiply
11.815,multiply
18.23,multiply
33.96,multiply
19.326,multiply
12.118,multiply
3.95,multiply
26.734,multiply
21.051,multiply
15.805,multiply
8.094,multiply
20.11,multiply
14.934000000000001,multiply
71.937,multiply
36.008,multiply
45.625,multiply
29.688000000000002,multiply
59.129,multiply
43.36,multiply
17.976,multiply
46.185,multiply
59.385,multiply
21.44,multiply
119.20200000000001,multiply
6.36,multiply
45.448,multiply
52.059,multiply
30.375999999999998,multiply
18.6,multiply
74.281,multiply
76.633,multiply
20.912,multiply
45.497,multiply
19.44,multiply
28.328000000000003,multiply
17.272000000000002,multiply
26.857,multiply
8.288,multiply
22.96,multiply
16.928,multiply
21.88,multiply
24.88,multiply
5.856,multiply
3.6069999999999998,multiply
14.328,multiply
24.592,multiply
15.504000000000001,multiply
65.137,multiply
5.32,multiply
4.68,multiply
6.192,multiply
15.424000000000001,multiply
19.232,multiply
42.379,multiply
21.682,multiply
62.961000000000006,multiply
9.008,multiply
34.49,multiply
61.11600000000001,multiply
62.165,multiply
55.846000000000004,multiply
11.58,multiply
43.007,multiply
36.119,multiply
39.514,multiply
42.26,multiply
51.708999999999996,multiply
29.191,multiply
23.279,multiply
37.484,multiply
29.711,multiply
31.531999999999996,multiply
33.086,multiply
29.319000000000003,multiply
22.375999999999998,multiply
28.815,multiply
29.96,multiply
27.750999999999998,multiply
41.303000000000004,multiply
44.703,multiply
27.978,multiply
24.664,multiply
20.537,multiply
42.655,multiply
30.798000000000002,multiply
30.089000000000002,multiply
7.816,multiply
24.639,multiply
36.183,multiply
33.046,multiply
27.391,multiply
23.430999999999997,multiply
20.621,multiply
34.080999999999996,multiply
38.864000000000004,multiply
36.098,multiply
23.811,multiply
29.230999999999998,multiply
9.719,multiply
33.209,multiply
21.325,multiply
22.135,multiply
31.424,multiply
284.722,multiply
45.102,multiply
35.542,multiply
37.742,multiply
31.678,multiply
28.094,multiply
38.19,multiply
16.71,multiply
21.934,multiply
38.982,multiply
13.918,multiply
30.23,multiply
23.381999999999998,multiply
24.294,multiply
11.725999999999999,multiply
12.494000000000002,multiply
25.142,multiply
24.662,multiply
11.02,multiply
22.654,multiply
19.718,multiply
9.702,multiply
10.27,multiply
40.07,multiply
30.006,multiply
15.19,multiply
19.95,multiply
24.95,multiply
7.3660000000000005,multiply
19.046,multiply
29.238000000000003,multiply
25.182,multiply
4.51,multiply
5.142,multiply
28.991999999999997,multiply
5.166,multiply
19.046,multiply
13.582,multiply
24.198,multiply
27.558000000000003,multiply
12.325999999999999,multiply
8.422,multiply
13.838,multiply
16.694000000000003,multiply
18.086,multiply
80.02600000000001,multiply
44.633,multiply
82.786,multiply
69.098,multiply
187.78,multiply
83.29,multiply
40.649,multiply
127.955,multiply
28.855999999999998,multiply
32.792,multiply
35.233000000000004,multiply
21.928,multiply
32.04,multiply
22.616,multiply
37.184,multiply
28.616,multiply
40.673,multiply
8.992,multiply
30.193,multiply
34.657,multiply
27.795,multiply
23.264,multiply
19.136,multiply
20.768,multiply
21.432,multiply
28.031999999999996,multiply
28.736,multiply
23.738000000000003,multiply
20.168,multiply
29.849,multiply
24.055999999999997,multiply
33.089,multiply
6.768,multiply
6.81,multiply
27.176,multiply
20.048,multiply
24.568,multiply
21.281,multiply
19.634,multiply
24.728,multiply
26.649,multiply
27.951999999999998,multiply
20.48,multiply
19.128,multiply
36.552,multiply
21.487,multiply
15.582,multiply
22.406999999999996,multiply
3.926,multiply
26.566,multiply
48.585,multiply
30.159000000000002,multiply
40.927,multiply
17.86,multiply
102.545,multiply
19.774,multiply
51.104,multiply
31.318,multiply
101.978,multiply
260.096,multiply
24.686999999999998,multiply
35.975,multiply
37.375,multiply
30.775,multiply
22.814,multiply
65.08,multiply
34.207,multiply
4.862,multiply
66.024,multiply
20.558000000000003,multiply
10.645999999999999,multiply
8.966000000000001,multiply
29.726999999999997,multiply
19.174,multiply
21.79,multiply
37.631,multiply
21.941999999999997,multiply
61.048,multiply
47.255,multiply
13.734000000000002,multiply
23.151,multiply
12.998,multiply
15.214,multiply
42.216,multiply
11.638,multiply
50.856,multiply
38.727,multiply
